id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
Je_KYIM9QJc,How To Become a Full Stack Developer in 2025 - Full Roadmap,"Full Stack Development Program with Generative AI: https://bit.ly/GenAI-FSD-Program

If you want to become a full stack developer, then this video is for you. Now, this is one of the most confusing fields that you can get into within software development. Because every tutorial uses a different stack. There's so many languages and technologies, it feels like you need to learn everything and it's just extremely overwhelming. So that's why I'm going to break it down for you.

DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

⏳ Timestamps ⏳
00:00 | Overview
00:36 | What is Full Stack Development
01:22 | Picking a Stack
04:15 | Core Web Skills
05:07 | Frontend
06:30 | Backend
08:17 | Tools
09:53 | Databases
11:29 | Deployment
12:55 | Roadmap

Hashtags
#FullStack #Simplilearn #SoftwareEngineer",2025-09-10T16:25:10Z,tech with tim|full stack developer roadmap 2025|software engineering roadmap|learn full stack development|frontend backend development|web technologies 2025|programming skills|coding bootcamp|tech career guide|developer skills|full stack developer|frontend|backend|mern stack|lamp stack|frameworks|database|apis|json|dns|hosting|html|css|javascript|python|Django|FastAPI|middleware|jwt tokens|git|github|Simplilearn,27,en,en-CA,https://i.ytimg.com/vi/Je_KYIM9QJc/default.jpg,https://i.ytimg.com/vi/Je_KYIM9QJc/hqdefault.jpg,PT14M46S,25514,1064,68,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
M5oJY_VfNkE,This is the key to learning web development fundamentals.,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-09T18:56:50Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/M5oJY_VfNkE/default.jpg,https://i.ytimg.com/vi/M5oJY_VfNkE/hqdefault.jpg,PT34S,19138,607,9,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
LNCZ7JaoKns,Coding is NOT Enough in 2025...,"Start learning cyber security with TryHackMe: https://tryhackme.com/techwithtim. Use my code ""TIM25"" to get 25% off on annual subscription.

In 2025, just being a good developer isn't enough. You can be the best Python developer on the planet, but if you don't know how to position yourself, communicate your skills, and leverage the right tools, then you're going to get buried in all of the noise.

DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

⏳ Timestamps ⏳
00:00 | Coding is Not Enough
01:01 | What Employers Actually Want
02:08 | How to Stand Out
03:40 | Specialization
05:45 | Personal Branding
07:45 | Provide Enormous Evidence
09:50 | Be Professional & Prepared
11:31 | Communicate Effectively
13:12 | The Developer Mindset Shift 

Hashtags
#TryHackMe #JobCareer2025 #SoftwareEngineer",2025-09-08T16:06:35Z,tech with tim|coding trends 2025|future of programming|tech skills 2025|software engineering future|tech industry evolution|programming careers 2025|coding skills beyond basics|tech job market 2025|software engineering trends|lifelong learning tech|tech industry insights|branding|personal branding|software engineer|freelance|job interviews,27,en,en-CA,https://i.ytimg.com/vi/LNCZ7JaoKns/default.jpg,https://i.ytimg.com/vi/LNCZ7JaoKns/hqdefault.jpg,PT14M50S,21669,1079,91,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
d64R3Zs7RIE,Check the description to learn how to land a high paying programming job.,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-08T15:10:24Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/d64R3Zs7RIE/default.jpg,https://i.ytimg.com/vi/d64R3Zs7RIE/hqdefault.jpg,PT35S,15493,469,14,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
XZXZt9rxDPk,Level up your Python projects with this Streamlit hack.,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-07T17:15:24Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/XZXZt9rxDPk/default.jpg,https://i.ytimg.com/vi/XZXZt9rxDPk/hqdefault.jpg,PT1M11S,17627,709,3,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
C-0PuF06_jk,Easily render charts using this python trick!,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-06T14:19:15Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/C-0PuF06_jk/default.jpg,https://i.ytimg.com/vi/C-0PuF06_jk/hqdefault.jpg,PT1M2S,18381,706,5,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
wI6ufTULIj0,"MCP Protocol Tutorial: Build an MCP Server for Your App (Clerk, Next.js, Prisma)","Get started building MCP servers with Clerk: https://go.clerk.com/Fj1ahwc

In this video, I'll show you how to build a full stack application with Next.js, but more importantly, how you can build an MCP server for that application, and then connect it to various AI tools. We all know MCP is huge. All kinds of companies are coming out with MCP servers, and this is a relatively new thing. So a lot of people don't understand how to build these servers, but more importantly, how to build them correctly with proper authentication.

DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim?video=wI6ufTULIj0

🎞 Video Resources 🎞
Code in this video: https://github.com/techwithtim/NextJs-Clerk-MCP-Server-App
Clerk MCP Docs: https://clerk.com/docs/nextjs/mcp/build-mcp-server
MCP Auth Flow: https://modelcontextprotocol.io/specification/draft/basic/authorization
About MCP: https://modelcontextprotocol.io/docs/learn/architecture
MCP for Beginners Video: https://www.youtube.com/watch?v=L94WBLL0KjY

⏳ Timestamps ⏳
00:00:00 | Project Overview
00:00:48 | Project Demo
00:04:20 | Understanding MCP Auth
00:08:03 | NextJS Project Setup
00:13:09 | Prisma Database Setup
00:17:26 | NextJS Backend
00:34:52 | NextJS Frontend
01:18:00 | MCP Server Build

Hashtags
#ClerkAI #MCP #NextJS",2025-09-06T13:01:44Z,tech with tim|Clerk AI|NextJS|MCP|Model Context Protocol|mcp server|clerk integration|next.js tutorial|prisma orm|web app development|backend tutorial|api development|mcp authentication|server setup|full-stack development|developer tutorial|javascript backend|authentication server|mcp api|modern web development|build mcp server|app backend|secure authentication|GitHub|MCP Auth|Cursor|Claude,27,en,en-CA,https://i.ytimg.com/vi/wI6ufTULIj0/default.jpg,https://i.ytimg.com/vi/wI6ufTULIj0/hqdefault.jpg,PT1H35M11S,8450,319,31,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
1nfRxFJZ7c0,99% of Devs do not know about this!,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-05T19:49:38Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/1nfRxFJZ7c0/default.jpg,https://i.ytimg.com/vi/1nfRxFJZ7c0/hqdefault.jpg,PT57S,28158,806,28,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
bWE0OZuZA2A,Most Python devs get stuck here — fix this and you’ll instantly level up.,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-04T17:20:21Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/bWE0OZuZA2A/default.jpg,https://i.ytimg.com/vi/bWE0OZuZA2A/hqdefault.jpg,PT37S,20408,803,13,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
JXUcWMFS6Ow,99% of devs don't know what THIS means in Python,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-03T18:30:26Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/JXUcWMFS6Ow/default.jpg,https://i.ytimg.com/vi/JXUcWMFS6Ow/hqdefault.jpg,PT1M15S,43415,1040,20,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
kAUBB12-OoY,How to go from 0 to 100 in Python PART 2,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-03T16:30:30Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/kAUBB12-OoY/default.jpg,https://i.ytimg.com/vi/kAUBB12-OoY/hqdefault.jpg,PT49S,16821,609,17,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
_y3LNjg0o_8,How to go from 0 to 100 in Python,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-03T14:30:34Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/_y3LNjg0o_8/default.jpg,https://i.ytimg.com/vi/_y3LNjg0o_8/hqdefault.jpg,PT1M6S,18309,811,10,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
FTe2_rrXDMM,Done Learning Python? Do THIS NOW,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-03T12:15:52Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/FTe2_rrXDMM/default.jpg,https://i.ytimg.com/vi/FTe2_rrXDMM/hqdefault.jpg,PT55S,16647,977,18,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
sNH9xmVPxJI,How to become a Python web dev in 2025,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-09-02T02:29:47Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/sNH9xmVPxJI/default.jpg,https://i.ytimg.com/vi/sNH9xmVPxJI/hqdefault.jpg,PT1M6S,25470,1208,27,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
i3fDNWGHoG0,Learning Python won't make you a software engineer!! THIS WILL,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-08-29T04:04:59Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/i3fDNWGHoG0/default.jpg,https://i.ytimg.com/vi/i3fDNWGHoG0/hqdefault.jpg,PT58S,33790,1702,35,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
jv8IbOnaUPM,Python is Changing – Here’s What’s Coming,"Just like programing - it is evolving, so is Python. The way that we use Python today is drastically different than 5 or 10 years ago. Now I actually had a look at the Python developer survey. They surveyed over 30,000 developers specifically focused on Python. And in this video I'm going to break down some of the most interesting results.

Check out the full Python Developers Survey Results here: https://jb.gg/python-survey-results-2025 
Read the blog post by Michael Kennedy highlighting the top insights from the survey: https://jb.gg/state-of-python-2025 
Check out PyCharm, the only Python IDE you need to build data models and AI agents. Download now, free forever, plus one month of Pro included: https://jb.gg/Try-PyCharm 

DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

⏳ Timestamps ⏳
00:00 | Overview
00:41 | Python Survey Details
01:27 | Python Usage vs Other Languages
04:00 | Python Modules
06:26 | Data Science Usage
08:37 | Development Tools
11:13 | Python Packaging
12:03 | Demographics
13:01 | Final Thoughts

Hashtags
#Python #JetBrains #SoftwareEngineer",2025-08-28T12:53:09Z,tech with tim|future of python programming|python updates 2025|python language evolution|python 2025 features|python career prospects|python data analysis trends|python tools and libraries 2025|data analysis|web development|machine learning|data engineering|web scraping|parsing|DevOps|MLOps|FastAPI|Django|Flask|Asyncio|frameworks|data science|SciKit Learn|PyTorch|ChatGPT|GitHub Copilot|ORMs|databases|IDE|UV|Streamlit|Pydantic,27,en,en-CA,https://i.ytimg.com/vi/jv8IbOnaUPM/default.jpg,https://i.ytimg.com/vi/jv8IbOnaUPM/hqdefault.jpg,PT14M25S,155921,5080,295,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
ZFFWhwe_pq8,THIS Docker Update will change AI forever,"DevLaunch is my mentorship program where I personally help developers go beyond tutorials, build real-world projects, and actually land jobs. No fluff. Just real accountability, proven strategies, and hands-on guidance. Learn more here - https://training.devlaunch.us/tim

🎞 Video Resources 🎞

⏳ Timestamps ⏳

Hashtags",2025-08-27T11:44:52Z,tech with tim,27,en,en-CA,https://i.ytimg.com/vi/ZFFWhwe_pq8/default.jpg,https://i.ytimg.com/vi/ZFFWhwe_pq8/hqdefault.jpg,PT41S,23233,818,8,public,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,"I'm Tim, a self-taught developer & entrepreneur who brings you educational tech content without the fluff and noise. I went from a broke dropout working at McDonalds to making $100k+/month as a developer, travelling the world and moving to Dubai all before the age of 22. I've since helped thousands of aspiring developers land their first software engineering role and assisted mid-level devs land jobs at companies like google.

Max landed his first developer job 3 weeks after going through my training.
Youssef was laid off and landed a new role in 2 months while working with me.
Jamario landing competing job offers before graduating college.

If you want to learn more you can click the first link and watch my free training on how we help developers who already know how to code get hired by top tech companies.
",CA,https://yt3.ggpht.com/ytc/AIdro_k15oXl74WcnpdL-uVBv6IHBgAfXEEnpUiS-IoEyV1auyY=s88-c-k-c0x00ffffff-no-rj,1860000,1641
